eid,schaefer_exists,is_empty,contains_nan,contains_0,location_of_0
1193344,False,True,False,False,[]
1843321,False,True,False,False,[]
1337455,True,False,False,False,[]
1417354,True,False,False,False,[]
1245047,False,True,False,False,[]
1090347,False,True,False,False,[]
1325609,False,True,False,False,[]
1133310,False,True,False,False,[]
1445267,True,False,False,False,[]
1292090,True,False,False,False,[]
1108749,True,False,False,False,[]
1262757,True,False,False,False,[]
1036615,True,False,False,False,[]
1409729,True,False,False,False,[]
1049285,True,False,False,False,[]
1391107,True,False,False,False,[]
1636435,False,True,False,False,[]
1064726,True,False,False,False,[]
1432307,True,False,False,False,[]
1084830,True,False,False,False,[]
1321816,True,False,False,False,[]
1187469,True,False,False,False,[]
1298254,True,False,False,False,[]
1161254,True,False,False,False,[]
1173008,True,False,False,False,[]
1443682,True,False,False,False,[]
1455778,True,False,False,False,[]
1333784,True,False,False,False,[]
1215637,False,True,False,False,[]
1060563,True,False,False,False,[]
1189926,True,False,False,False,[]
1197095,False,True,False,False,[]
1872872,False,True,False,False,[]
1019561,True,False,False,False,[]
1236315,True,False,False,True,[138]
1129528,True,False,False,False,[]
1314100,True,False,False,False,[]
2231227,False,True,False,False,[]
1268407,True,False,False,False,[]
2317394,False,True,False,False,[]
2343635,False,True,False,False,[]
1047273,True,False,False,False,[]
1238200,True,False,False,False,[]
2568524,False,True,False,False,[]
1356895,True,False,False,False,[]
1024864,True,False,False,False,[]
1290647,True,False,False,False,[]
1403497,True,False,False,False,[]
1373591,True,False,False,False,[]
1350127,True,False,False,False,[]
1259203,True,False,False,False,[]
1104065,True,False,False,False,[]
1428868,True,False,False,False,[]
1154662,True,False,False,False,[]
1226693,False,True,False,False,[]
2349468,False,True,False,False,[]
1329125,True,False,False,False,[]
1036718,True,False,False,False,[]
1399843,True,False,False,False,[]
1146864,True,False,False,True,[398]
1312926,True,False,False,False,[]
1047309,True,False,False,False,[]
1007066,True,False,False,False,[]
1375097,True,False,False,False,[]
1207485,False,True,False,False,[]
2627464,False,True,False,False,[]
1399419,True,False,False,False,[]
1150450,True,False,False,False,[]
2568990,False,True,False,False,[]
1302180,True,False,False,True,[398]
1070171,False,True,False,False,[]
1306251,True,False,False,False,[]
1070106,True,False,False,False,[]
1415940,True,False,False,False,[]
1030269,True,False,False,False,[]
1430964,True,False,False,False,[]
1445289,False,True,False,False,[]
1373472,True,False,False,False,[]
1331029,True,False,False,False,[]
1409653,True,False,False,False,[]
2239739,False,True,False,False,[]
1209473,True,False,False,False,[]
1243861,True,False,False,False,[]
1207566,True,False,False,False,[]
1286724,False,True,False,False,[]
1377640,True,False,False,False,[]
1051310,True,False,False,False,[]
1284010,True,False,False,False,[]
1092509,True,False,False,False,[]
1396364,True,False,False,False,[]
1138752,False,True,False,False,[]
1394450,False,True,False,False,[]
1071719,True,False,False,False,[]
1134173,True,False,False,True,"[142, 398]"
1122089,True,False,False,False,[]
1590818,False,True,False,False,[]
1444496,True,False,False,False,[]
1343949,True,False,False,False,[]
1027842,True,False,False,False,[]
1145938,True,False,False,False,[]
1221833,True,False,False,False,[]
1332102,True,False,False,False,[]
1166040,True,False,False,False,[]
1027418,True,False,False,False,[]
1263032,True,False,False,False,[]
1107139,True,False,True,False,[]
1345181,True,False,False,False,[]
1037170,True,False,False,False,[]
1218704,True,False,False,False,[]
1390662,False,True,False,False,[]
1336330,False,True,False,False,[]
1095784,True,False,False,False,[]
1120629,True,False,False,False,[]
2049040,False,True,False,False,[]
1178867,True,False,False,False,[]
1214125,True,False,False,False,[]
1446236,True,False,False,False,[]
1818113,False,True,False,False,[]
1229199,True,False,False,False,[]
1162205,True,False,False,False,[]
1050578,True,False,False,True,[398]
1046482,True,False,False,False,[]
1382449,True,False,False,False,[]
1654930,False,True,False,False,[]
1248174,True,False,False,False,[]
1065034,True,False,False,False,[]
1418553,True,False,False,False,[]
1594793,False,True,False,False,[]
1343564,True,False,False,False,[]
1400428,True,False,False,False,[]
1039186,True,False,False,False,[]
1242253,True,False,False,False,[]
1345062,False,True,False,False,[]
1063532,True,False,False,False,[]
1353198,True,False,False,False,[]
1317151,True,False,False,False,[]
1186276,True,False,False,False,[]
1115268,True,False,False,False,[]
1025221,True,False,False,False,[]
1301045,True,False,False,False,[]
1155107,True,False,False,False,[]
1006697,True,False,False,False,[]
1283390,True,False,False,False,[]
1002531,True,False,False,False,[]
1079207,True,False,False,False,[]
1124482,True,False,False,False,[]
1119813,False,True,False,False,[]
1307543,False,True,False,False,[]
1048579,True,False,False,False,[]
1256829,True,False,False,False,[]
1190218,False,True,False,False,[]
1225756,True,False,False,True,[138]
1425576,True,False,False,False,[]
1160811,True,False,False,False,[]
1073120,True,False,False,False,[]
2468856,False,True,False,False,[]
1362608,False,True,False,False,[]
1006703,True,False,False,False,[]
1311977,True,False,False,False,[]
1029594,True,False,False,False,[]
1370454,True,False,False,False,[]
1122184,False,True,False,False,[]
1368975,True,False,False,False,[]
1216688,False,True,False,False,[]
1000391,True,False,False,False,[]
1359226,False,True,False,False,[]
1452416,True,False,False,False,[]
2032798,False,True,False,False,[]
1083690,True,False,False,False,[]
1056173,True,False,False,False,[]
1178889,False,True,False,False,[]
1299866,True,False,False,False,[]
1450322,True,False,False,False,[]
1425501,True,False,False,False,[]
1208282,True,False,False,False,[]
2003172,False,True,False,False,[]
1122067,True,False,False,False,[]
1456624,True,False,False,False,[]
1265814,True,False,False,False,[]
1372283,True,False,False,False,[]
1016388,True,False,False,False,[]
1029477,True,False,False,False,[]
1287041,True,False,False,False,[]
1077365,True,False,False,False,[]
1351635,True,False,False,False,[]
1223227,True,False,False,False,[]
1196769,True,False,False,False,[]
1212903,True,False,False,False,[]
1105777,True,False,False,False,[]
1355593,True,False,False,False,[]
1423007,True,False,False,True,[398]
1186201,True,False,False,False,[]
1157644,True,False,False,False,[]
2531158,False,True,False,False,[]
1370879,True,False,False,False,[]
2409958,False,True,False,False,[]
1152158,True,False,False,True,[398]
1333898,True,False,False,False,[]
1325962,True,False,False,False,[]
2336350,False,True,False,False,[]
1191741,True,False,False,False,[]
1397730,True,False,False,False,[]
1436273,True,False,False,False,[]
1300488,True,False,False,False,[]
1045601,False,True,False,False,[]
1358708,True,False,False,False,[]
1135527,True,False,False,False,[]
1219350,True,False,False,False,[]
1249557,True,False,False,False,[]
1197247,False,True,False,False,[]
1369076,True,False,False,False,[]
1139292,True,False,False,False,[]
1417065,True,False,False,False,[]
1163626,True,False,False,False,[]
1133021,True,False,False,False,[]
1365657,True,False,False,False,[]
1361586,True,False,False,False,[]
1213194,True,False,False,False,[]
1161165,True,False,False,False,[]
1331381,True,False,False,False,[]
1038446,True,False,False,False,[]
1243793,True,False,False,False,[]
1226916,True,False,False,True,[398]
1053618,True,False,False,False,[]
1348383,True,False,False,False,[]
1041444,True,False,False,False,[]
1369001,True,False,True,False,[]
1298165,True,False,False,False,[]
1238131,True,False,False,False,[]
1292242,True,False,False,False,[]
1154873,True,False,False,False,[]
2796424,False,True,False,False,[]
1438311,True,False,False,False,[]
1045676,True,False,False,False,[]
1203568,True,False,False,False,[]
1241133,True,False,False,False,[]
1413220,True,False,False,False,[]
1125038,True,False,False,False,[]
1367080,True,False,False,False,[]
1090195,True,False,False,False,[]
2654950,False,True,False,False,[]
1251995,True,False,False,False,[]
1009338,True,False,False,False,[]
1383189,True,False,False,False,[]
2170039,False,True,False,False,[]
1236024,True,False,False,False,[]
1019650,True,False,False,False,[]
1314231,True,False,False,False,[]
1140373,True,False,False,False,[]
1049057,True,False,False,False,[]
1104354,True,False,False,False,[]
1169598,True,False,False,False,[]
1383167,True,False,False,False,[]
1167943,True,False,False,False,[]
1123444,True,False,False,False,[]
1110854,True,False,False,False,[]
1455533,True,False,False,False,[]
1053762,True,False,False,False,[]
1424122,True,False,False,False,[]
1013857,True,False,False,True,[138]
1304623,True,False,False,False,[]
1020447,True,False,True,False,[]
2079267,False,True,False,False,[]
1266759,True,False,False,True,[398]
1140209,True,False,False,False,[]
1251521,True,False,False,False,[]
1358605,True,False,False,False,[]
1154909,True,False,False,False,[]
1230802,True,False,False,False,[]
1195824,True,False,False,False,[]
1379849,True,False,False,False,[]
1262946,True,False,False,False,[]
2423067,False,True,False,False,[]
1036804,True,False,False,False,[]
1723787,False,True,False,False,[]
1278353,True,False,False,True,[138]
1383084,True,False,False,False,[]
1074191,True,False,False,False,[]
1306160,True,False,False,False,[]
1110479,False,True,False,False,[]
1436309,True,False,False,False,[]
1354053,True,False,False,False,[]
1072503,True,False,False,True,[144]
1028023,True,False,False,False,[]
1121307,True,False,False,False,[]
1375245,True,False,False,False,[]
1344961,True,False,False,False,[]
1171500,False,True,False,False,[]
1051021,True,False,False,False,[]
2728100,False,True,False,False,[]
1284321,False,True,False,False,[]
1142910,True,False,False,False,[]
2299806,False,True,False,False,[]
1270740,True,False,False,False,[]
2372377,False,True,False,False,[]
1076731,False,True,False,False,[]
1096850,True,False,False,False,[]
1272074,True,False,False,False,[]
1393478,True,False,False,False,[]
1157855,True,False,False,False,[]
1450169,True,False,False,False,[]
1014763,True,False,False,False,[]
1458920,True,False,False,False,[]
1002699,True,False,False,False,[]
1390909,True,False,False,False,[]
1602977,False,True,False,False,[]
1192710,True,False,False,False,[]
1431184,True,False,False,False,[]
1263297,True,False,False,True,[144]
1334735,False,True,False,False,[]
1023941,True,False,False,False,[]
1610771,False,True,False,False,[]
1261437,True,False,False,False,[]
1570812,False,True,False,False,[]
1437482,True,False,False,False,[]
1338114,False,True,False,False,[]
1964752,False,True,False,False,[]
1252827,True,False,False,False,[]
1341116,True,False,False,False,[]
1431067,True,False,False,False,[]
1279961,True,False,False,False,[]
1164868,True,False,False,False,[]
1343655,False,True,False,False,[]
1065305,True,False,False,False,[]
1162134,True,False,False,True,[398]
1225947,True,False,False,False,[]
1297715,True,False,False,True,[398]
1105885,True,False,False,False,[]
1069524,True,False,False,False,[]
1309789,True,False,False,False,[]
1762314,False,True,False,False,[]
2367245,False,True,False,False,[]
1095898,True,False,False,False,[]
1237741,True,False,False,False,[]
1299794,True,False,False,False,[]
1048732,True,False,False,False,[]
1840036,False,True,False,False,[]
1099377,True,False,False,False,[]
1273788,True,False,False,False,[]
1317260,False,True,False,False,[]
1392384,True,False,False,False,[]
1130193,True,False,False,False,[]
1170212,True,False,False,False,[]
1324350,False,True,False,False,[]
2395258,False,True,False,False,[]
1050733,True,False,False,False,[]
1334638,True,False,False,False,[]
2255818,False,True,False,False,[]
1414139,True,False,False,True,[398]
1281795,True,False,False,False,[]
1808630,False,True,False,False,[]
1126087,True,False,False,False,[]
1362963,True,False,False,False,[]
1303440,True,False,False,False,[]
1025110,True,False,False,False,[]
2321556,False,True,False,False,[]
1069990,True,False,False,False,[]
1035478,True,False,False,False,[]
1289212,True,False,False,False,[]
4512983,False,True,False,False,[]
2146804,False,True,False,False,[]
1200819,True,False,False,False,[]
1208050,True,False,False,False,[]
1416799,True,False,False,False,[]
1097318,True,False,False,False,[]
1955121,False,True,False,False,[]
1242018,True,False,False,False,[]
1200443,True,False,True,False,[]
1309767,False,True,False,False,[]
1307672,True,False,False,False,[]
1345229,True,False,False,False,[]
1063779,True,False,False,True,"[138, 398]"
1244944,True,False,False,False,[]
1431089,True,False,False,False,[]
1427173,False,True,False,False,[]
1852310,False,True,False,False,[]
1277554,True,False,False,False,[]
1285869,True,False,False,False,[]
1384304,True,False,False,False,[]
1425630,True,False,False,False,[]
1058357,True,False,False,False,[]
1273685,True,False,False,False,[]
1386447,True,False,False,False,[]
1204792,True,False,False,False,[]
1212668,True,False,False,False,[]
1429011,True,False,False,False,[]
2490950,False,True,False,False,[]
1126164,True,False,False,False,[]
1390873,True,False,False,False,[]
1315997,True,False,False,False,[]
1087607,True,False,False,False,[]
1014619,True,False,False,False,[]
1351504,True,False,False,False,[]
1077054,True,False,False,False,[]
1439923,True,False,False,False,[]
1198883,True,False,False,False,[]
1357196,True,False,False,False,[]
1477697,False,True,False,False,[]
1042518,True,False,False,False,[]
1406312,True,False,False,False,[]
1244569,True,False,False,False,[]
1141941,True,False,False,False,[]
1060381,True,False,False,False,[]
2269745,False,True,False,False,[]
1219760,True,False,False,False,[]
1391606,True,False,False,False,[]
1251188,False,True,False,False,[]
1135083,True,False,False,False,[]
1292791,True,False,False,False,[]
2477118,False,True,False,False,[]
1902078,False,True,False,False,[]
1003458,True,False,False,False,[]
1205873,True,False,False,False,[]
1397300,True,False,False,False,[]
1436643,True,False,False,False,[]
1030412,True,False,False,False,[]
1274038,False,True,False,False,[]
1066687,True,True,False,False,[]
2044791,False,True,False,False,[]
1114295,True,False,False,False,[]
1358338,True,False,False,False,[]
1179997,True,False,False,False,[]
1278619,True,False,False,False,[]
1318020,True,False,False,False,[]
1438721,True,False,False,False,[]
1399262,True,False,False,False,[]
1005129,True,False,False,False,[]
1047572,False,True,False,False,[]
1403378,True,False,False,False,[]
1017375,True,False,False,False,[]
1395443,True,False,False,False,[]
1129229,True,False,False,False,[]
1197794,True,False,False,False,[]
1193432,True,False,False,False,[]
1009708,True,False,False,False,[]
1316135,True,False,False,False,[]
1417422,True,False,False,False,[]
1395819,True,False,False,False,[]
1333085,False,True,False,False,[]
1296440,True,False,False,False,[]
1272887,True,False,False,False,[]
1255259,True,False,False,False,[]
1310433,True,False,False,False,[]
2646366,False,True,False,False,[]
1036163,True,False,False,False,[]
1086805,True,False,False,False,[]
1391671,True,False,False,False,[]
1177961,True,False,False,False,[]
1034657,True,False,False,False,[]
1323823,True,False,False,False,[]
1342500,False,True,False,False,[]
1352086,True,False,False,True,[398]
1609452,False,True,False,False,[]
1183020,True,False,False,False,[]
1266369,True,False,True,False,[]
1335937,True,False,False,False,[]
1253625,True,False,False,False,[]
2303321,False,True,False,False,[]
1430248,True,False,False,False,[]
1156657,True,False,False,False,[]
1379023,True,False,False,False,[]
1422014,True,False,False,False,[]
1187212,False,True,False,False,[]
1104764,True,False,False,False,[]
1350626,True,False,False,False,[]
1259502,False,True,False,False,[]
1076376,True,False,False,False,[]
1116538,True,False,False,True,[401]
1226192,True,False,False,False,[]
1053352,True,False,False,False,[]
1108145,True,False,False,False,[]
1567609,True,False,False,False,[]
1284711,True,False,False,False,[]
1173604,True,False,False,False,[]
1121737,True,False,False,False,[]
1298996,False,True,False,False,[]
1161996,True,False,False,False,[]
1288130,True,False,False,True,[398]
1076301,True,False,False,False,[]
1238856,True,False,False,False,[]
1300056,True,False,False,False,[]
1314698,True,False,True,False,[]
1434199,True,False,False,False,[]
1886645,False,True,False,False,[]
1084266,True,False,False,False,[]
1445588,True,False,False,False,[]
1203055,True,False,False,False,[]
1278763,True,False,False,False,[]
1205909,True,False,False,False,[]
1381380,True,False,False,False,[]
1009605,True,False,False,False,[]
1436739,True,False,False,False,[]
1385026,True,False,False,False,[]
1028849,True,False,False,False,[]
1070607,True,False,False,False,[]
1295466,True,False,False,False,[]
1362190,True,False,False,False,[]
1095085,True,False,False,False,[]
1446537,False,True,False,False,[]
1033819,True,False,False,False,[]
1334305,True,False,False,False,[]
1414404,True,False,False,False,[]
1218005,True,False,False,False,[]
1320805,True,False,False,False,[]
1299247,True,False,False,False,[]
1248602,True,False,False,False,[]
1435786,True,False,False,False,[]
1196112,True,False,False,False,[]
1058789,False,True,False,False,[]
1313415,True,False,False,False,[]
1418225,True,False,False,False,[]
1398570,True,False,False,True,[138]
1014353,True,False,False,False,[]
1025877,True,False,False,True,[138]
1269414,True,False,False,False,[]
1293160,True,False,False,False,[]
1242525,True,False,False,False,[]
1111656,False,True,False,False,[]
1033443,True,False,False,False,[]
1433280,True,False,False,False,[]
1192320,True,False,False,False,[]
1343386,True,False,False,False,[]
1168623,True,False,False,False,[]
1427439,True,False,False,False,[]
1018505,True,False,False,False,[]
1743532,False,True,False,False,[]
1048302,False,True,False,False,[]
1115587,True,False,False,False,[]
1190463,True,False,False,False,[]
1313838,True,False,False,False,[]
1097652,False,True,False,False,[]
1164002,False,True,False,False,[]
2432757,False,True,False,False,[]
2480905,False,True,False,False,[]
1442772,True,False,False,False,[]
1291623,True,False,False,False,[]
1332674,True,False,False,False,[]
1040685,True,False,False,False,[]
1126803,True,False,False,True,"[138, 398]"
1065735,True,False,False,False,[]
1145214,True,False,False,False,[]
1115413,False,True,False,False,[]
1297325,True,False,False,False,[]
1042025,True,False,False,False,[]
1364575,True,False,False,False,[]
1083108,True,False,False,False,[]
1097728,True,False,False,False,[]
1085574,True,False,False,False,[]
1309357,True,False,False,False,[]
1044459,True,False,False,False,[]
1349038,True,False,False,False,[]
1188838,False,True,False,False,[]
1429998,True,False,False,False,[]
1384734,True,False,False,False,[]
1336966,True,False,False,False,[]
1050303,False,True,False,False,[]
1204241,True,False,False,False,[]
1172116,True,False,False,False,[]
1285003,True,False,False,False,[]
1206575,True,False,False,False,[]
1324760,True,False,False,False,[]
1155606,True,False,False,False,[]
1210941,True,False,False,False,[]
1071081,True,False,False,False,[]
1267598,True,False,False,False,[]
1382245,True,False,False,False,[]
1044874,True,False,False,False,[]
1353600,True,False,False,False,[]
1368259,True,False,False,False,[]
1155671,True,False,False,False,[]
1065638,False,True,False,False,[]
1027263,True,False,False,False,[]
1162409,False,True,False,False,[]
1454611,True,False,False,False,[]
1287740,True,False,False,False,[]
1188415,True,False,False,False,[]
1151819,True,False,False,False,[]
1402484,True,False,False,False,[]
1406722,True,False,False,False,[]
1128441,True,False,False,False,[]
1178246,False,True,False,False,[]
1071162,True,False,False,False,[]
1058767,True,False,False,False,[]
1151443,True,False,False,True,[398]
1242991,True,False,False,False,[]
1093937,True,False,False,False,[]
1040788,False,True,False,False,[]
1322211,True,False,False,False,[]
1250603,True,False,False,False,[]
1441729,True,False,False,False,[]
1361028,False,True,False,False,[]
1453575,True,False,False,False,[]
1428243,True,False,False,False,[]
1228063,True,False,False,False,[]
1306999,True,False,False,False,[]
1086455,True,False,False,False,[]
1451241,True,False,False,False,[]
1851601,False,True,False,False,[]
1181664,True,False,False,False,[]
1118907,True,False,False,True,"[138, 398]"
1219689,False,True,False,False,[]
1090861,False,True,False,False,[]
1070700,True,False,False,False,[]
1387615,True,False,False,False,[]
1389694,True,False,False,False,[]
1131358,True,False,False,False,[]
1327641,False,True,False,False,[]
1030835,True,False,False,False,[]
1001311,True,False,False,False,[]
1062906,False,True,False,False,[]
1121630,True,False,False,False,[]
1298891,True,False,False,False,[]
1078313,True,False,False,False,[]
1171037,True,False,False,False,[]
1161891,True,False,False,False,[]
1213860,True,False,False,False,[]
1352062,False,True,False,False,[]
1191298,True,False,False,False,[]
1886742,False,True,False,False,[]
1019389,False,True,False,False,[]
1329723,True,False,False,False,[]
1195149,True,False,False,False,[]
1704443,False,True,False,False,[]
1422113,True,False,False,False,[]
1379124,True,False,False,True,[398]
2037970,False,True,False,False,[]
1024342,True,False,False,False,[]
1354487,True,False,False,False,[]
1393138,True,False,False,False,[]
1062971,True,False,False,False,[]
1152938,True,False,False,False,[]
1325102,True,False,False,False,[]
1419884,False,True,False,False,[]
1373397,True,False,False,False,[]
1110139,True,False,False,False,[]
1352181,True,False,False,False,[]
1020170,False,True,False,False,[]
2029157,False,True,False,False,[]
1003808,True,False,False,False,[]
1296867,True,False,False,False,[]
1710319,False,True,False,False,[]
3455530,False,True,False,False,[]
2677465,False,True,False,False,[]
1253722,True,False,False,False,[]
1175272,True,False,False,False,[]
1137629,False,True,False,False,[]
1201611,True,False,False,False,[]
1193981,True,False,False,False,[]
1308535,True,False,False,False,[]
2025798,False,True,False,False,[]
1148257,True,False,False,False,[]
1445416,True,False,False,False,[]
1238592,True,False,False,False,[]
1043647,True,False,False,False,[]
1432501,True,False,False,False,[]
1296889,False,True,False,False,[]
1146342,True,False,False,False,[]
1306894,False,True,False,False,[]
1074865,True,False,False,False,[]
1363611,True,False,False,False,[]
1765440,False,True,False,False,[]
1175308,True,False,False,False,[]
1348720,True,False,False,False,[]
1238406,True,False,False,False,[]
1019367,True,False,False,False,[]
1344101,True,False,False,False,[]
1049560,False,True,False,False,[]
1140644,False,True,False,False,[]
1712557,False,True,False,False,[]
1314706,True,False,False,False,[]
1003972,True,False,False,False,[]
1387718,True,False,False,False,[]
1059008,True,False,False,False,[]
1022749,False,True,False,False,[]
1205974,True,False,False,False,[]
1193542,True,False,False,False,[]
1892162,False,True,False,False,[]
1344176,True,False,False,False,[]
1102268,True,False,False,False,[]
1066780,True,False,False,False,[]
1314771,True,False,False,False,[]
1032221,False,True,False,False,[]
1769216,False,True,False,False,[]
1441653,True,False,False,False,[]
1135010,True,False,False,False,[]
1038092,True,False,False,False,[]
1243347,True,False,False,False,[]
1238471,False,True,False,False,[]
1015531,False,True,False,False,[]
1241473,True,False,False,False,[]
1432576,True,False,False,False,[]
1195044,True,False,False,False,[]
1310543,True,False,False,False,[]
1219667,True,False,False,False,[]
1542650,False,True,False,False,[]
1074448,True,False,False,False,[]
1232756,True,False,False,False,[]
1249060,True,False,False,False,[]
1173679,False,True,False,False,[]
2315345,False,True,False,False,[]
1417552,True,False,False,False,[]
1286058,True,False,False,False,[]
1399286,True,False,False,False,[]
1063239,True,False,False,False,[]
1386170,True,False,False,False,[]
1396418,True,False,False,False,[]
1425307,True,False,False,False,[]
1008067,True,False,False,False,[]
1242896,True,False,False,False,[]
1087330,False,True,False,False,[]
1279101,True,False,False,False,[]
2554581,False,True,False,False,[]
1202637,True,False,False,False,[]
1126453,False,True,False,False,[]
1044973,True,False,False,False,[]
1061499,True,False,False,False,[]
1035138,True,False,False,False,[]
1180095,True,False,False,False,[]
1027364,True,False,False,False,[]
1301634,True,False,False,False,[]
1374017,True,False,False,False,[]
1982522,False,True,False,False,[]
1833729,False,True,False,False,[]
1414479,True,False,False,False,[]
1250690,True,False,False,False,[]
1396842,True,False,False,False,[]
1039719,True,False,False,False,[]
1406625,True,False,False,False,[]
1456055,True,False,False,False,[]
1159120,False,True,False,False,[]
2385207,False,True,False,False,[]
1052530,True,False,False,False,[]
1120122,False,True,False,False,[]
1324667,True,False,False,False,[]
1258360,True,False,False,False,[]
4894887,False,True,False,False,[]
1008184,True,False,False,False,[]
1237298,True,False,False,False,[]
1021781,False,True,False,False,[]
1071186,True,False,True,False,[]
1050390,True,False,False,False,[]
1448872,False,True,False,False,[]
1452267,True,False,False,False,[]
1285090,True,False,False,False,[]
1054036,True,False,False,False,[]
1320455,True,False,False,False,[]
1319738,True,False,False,False,[]
1029392,True,False,False,False,[]
1252047,True,False,False,False,[]
1726604,True,False,False,False,[]
1332609,True,False,False,False,[]
1279176,True,False,False,False,[]
1079595,True,False,False,False,[]
2436942,False,True,False,False,[]
1089252,True,False,False,False,[]
1414854,True,False,False,False,[]
1227664,True,False,False,False,[]
1182642,False,True,False,False,[]
1435618,True,False,False,False,[]
1402940,True,False,False,False,[]
1343362,True,False,False,False,[]
1594195,False,True,False,False,[]
1372846,True,False,False,False,[]
1421038,True,False,False,False,[]
1194756,True,False,False,False,[]
1160337,True,False,False,False,[]
1235918,True,False,False,False,[]
1452289,True,False,False,False,[]
1295516,True,False,False,False,[]
1198177,True,False,False,False,[]
1126890,True,False,False,False,[]
1182738,True,False,False,False,[]
1162859,False,True,False,False,[]
1063334,True,False,False,False,[]
1435762,True,False,False,False,[]
1388168,True,False,False,False,[]
1448908,False,True,False,False,[]
1085509,True,False,False,False,[]
1283578,True,False,False,True,[398]
1210566,True,False,False,False,[]
1319642,False,True,False,False,[]
1162597,True,False,False,False,[]
1442675,True,False,False,False,[]
1324689,True,False,False,False,[]
1370328,False,True,False,False,[]
1412072,True,False,False,False,[]
1166631,True,False,False,False,[]
1186950,False,True,False,False,[]
1404188,True,False,False,False,[]
1362103,True,False,False,False,[]
1427549,True,False,False,False,[]
1190513,True,False,False,False,[]
1000954,True,False,False,False,[]
1265332,True,False,False,False,[]
1010066,True,False,False,False,[]
1210485,True,False,False,False,[]
1162474,True,False,False,False,[]
1091224,True,False,False,False,[]
1256378,True,False,False,False,[]
1214723,True,False,False,False,[]
1044809,True,False,False,False,[]
1315180,True,False,False,False,[]
1248705,True,False,False,False,[]
1008089,False,True,False,False,[]
1011249,True,False,False,True,[138]
1906793,False,True,False,False,[]
1028124,True,True,False,False,[]
1078723,True,False,False,False,[]
1158202,True,False,False,False,[]
1131768,True,False,False,False,[]
1327271,False,True,False,False,[]
1055280,False,True,False,False,[]
1001721,True,False,False,False,[]
1179180,True,False,False,False,[]
1805604,False,True,False,False,[]
1026031,True,False,False,False,[]
1072590,True,False,False,False,[]
1100182,True,False,False,False,[]
1007227,False,True,False,False,[]
1053786,True,False,False,False,[]
2271273,False,True,False,False,[]
1177101,True,False,False,False,[]
1441319,True,False,False,False,[]
1323043,True,False,False,True,[398]
1142983,True,False,False,False,[]
1393925,True,False,False,False,[]
1070330,True,False,False,False,[]
1059535,False,True,False,False,[]
2012149,False,True,False,False,[]
1339798,True,False,False,False,[]
1181223,False,True,False,False,[]
1100061,True,False,False,False,[]
1585746,False,True,False,False,[]
1177176,True,False,False,False,[]
1457294,False,True,False,False,[]
1407493,True,False,False,False,[]
1373633,True,False,False,False,[]
1253312,True,False,False,False,[]
1175642,True,False,False,False,[]
1288470,True,False,False,False,[]
1146608,False,True,False,False,[]
1209632,True,False,False,False,[]
1329313,True,False,False,False,[]
1426685,True,False,False,False,[]
1106567,False,True,False,False,[]
1407507,True,False,False,False,[]
1327206,True,False,False,True,[398]
1316922,True,False,False,False,[]
1963961,False,True,False,False,[]
1257120,True,False,False,False,[]
1451792,True,False,False,False,[]
1096400,True,False,False,False,[]
1165250,True,False,False,False,[]
1154974,True,False,False,False,[]
1411413,True,False,False,False,[]
2087906,False,True,False,False,[]
1175738,True,False,False,False,[]
1866144,False,True,False,False,[]
1348310,True,False,False,False,[]
1108952,True,True,False,False,[]
1339695,True,False,False,False,[]
1106589,True,False,False,False,[]
1236123,False,True,False,False,[]
1455914,True,False,False,False,[]
1019757,True,False,False,False,[]
1140274,False,True,False,False,[]
1314336,True,False,False,False,[]
1387328,True,False,False,False,[]
1411587,True,False,False,False,[]
1131665,True,False,False,False,[]
1043277,True,False,False,False,[]
1405349,True,False,False,False,[]
1514082,False,True,False,False,[]
1540523,False,True,False,False,[]
1005844,True,False,False,False,[]
1342037,True,False,False,False,[]
1036454,True,False,False,False,[]
1024608,True,False,False,False,[]
1249427,True,False,False,False,[]
1325986,True,False,False,False,[]
1426788,True,False,False,False,[]
1262561,True,False,False,False,[]
1352528,True,False,False,False,[]
1232366,True,False,False,False,[]
1260255,True,False,False,False,[]
1419077,True,False,False,False,[]
1230452,True,False,False,False,[]
1272009,True,False,False,False,[]
1294634,True,False,False,False,[]
1415656,False,True,False,False,[]
1335157,True,False,False,False,[]
1013407,False,True,False,False,[]
1110404,True,False,False,False,[]
1286832,True,False,False,False,[]
1377956,True,False,False,True,[398]
1234660,True,False,False,False,[]
1316475,True,False,False,False,[]
1436374,True,False,False,False,[]
2402398,False,True,False,False,[]
2390705,False,True,False,False,[]
1228529,True,False,False,False,[]
1036879,True,False,False,False,[]
1457399,True,False,False,False,[]
1288927,True,False,False,False,[]
1361562,True,False,False,False,[]
1308008,True,False,False,False,[]
1027754,True,False,False,False,[]
1136951,True,False,False,False,[]
1271122,True,False,False,False,[]
1261984,True,False,False,False,[]
1359184,True,False,False,False,[]
1039329,True,False,False,False,[]
1493699,False,True,False,False,[]
2500584,False,True,False,False,[]
1404521,True,False,False,False,[]
1023566,True,False,False,False,[]
1277424,True,False,False,False,[]
1425737,False,True,False,False,[]
1227223,True,False,False,False,[]
1328595,True,False,False,False,[]
1083968,True,False,False,False,[]
1412881,True,False,False,False,[]
1378392,True,False,False,False,[]
1198810,True,False,False,False,[]
1196905,True,False,False,False,[]
1372121,True,False,False,False,[]
1087700,False,True,False,False,[]
